transaction_id,transaction_amount,merchant_category,hour_of_day,day_of_week,distance_from_home_km,num_transactions_last_hour,card_present,transaction_country_match,customer_age,account_age_months,is_fraud
4013,144.35,grocery,17,2,1.8,0,1,1,50,182,0
4014,26.8,restaurant,12,1,2.1,1,0,1,63,232,0
4015,124.1,gas_station,18,0,2.1,1,1,1,26,121,0
4016,37.1,online_retail,4,6,17.1,0,1,1,68,185,0
4017,261.68,online_retail,19,1,7.0,0,0,1,55,200,0
4018,272.25,grocery,1,4,19.8,1,1,1,33,61,0
4019,43.34,gas_station,10,1,7.8,0,1,1,43,132,0
4020,32.36,grocery,17,5,14.8,0,0,1,79,159,0
4021,64.58,gas_station,5,4,22.0,2,1,1,73,120,0
4022,34.02,grocery,22,6,11.9,0,0,1,60,96,0
4023,134.91,restaurant,9,4,11.6,1,1,1,70,226,0
4024,210.89,online_retail,21,3,1.4,0,1,1,44,112,0
4025,135.17,electronics,22,3,7.9,1,1,0,72,195,0
4026,209.71,electronics,16,6,11.8,1,0,1,28,41,0
4027,61.7,online_retail,21,5,9.3,0,0,1,63,26,0
4028,21.4,online_retail,10,5,34.7,0,1,1,60,196,0
4029,161.71,online_retail,18,1,35.6,2,1,0,43,194,0
4030,54.64,online_retail,16,6,25.9,2,1,1,31,19,0
4031,134.5,gas_station,23,0,7.1,1,1,1,74,87,0
4032,38.87,restaurant,3,6,19.0,0,1,1,18,25,0
4033,11.17,electronics,23,1,7.5,0,0,0,28,47,0
4034,589.46,travel,13,5,4.0,2,0,1,47,199,0
4035,21.38,electronics,19,0,6.3,1,0,1,41,8,0
4036,536.03,electronics,3,6,1.1,2,1,1,67,3,0
4037,455.14,grocery,13,1,6.0,1,0,1,66,215,0
4038,190.48,online_retail,3,2,9.3,1,0,1,21,239,0
4039,130.25,online_retail,5,2,46.7,0,1,1,39,33,0
4040,104.48,online_retail,8,0,5.6,2,1,1,80,112,0
4041,242.28,grocery,20,3,34.9,1,1,1,63,156,0
4042,42.0,restaurant,11,0,3.9,1,1,1,25,22,0
4043,317.96,restaurant,7,1,9.6,3,0,0,64,99,1
4044,116.92,travel,23,4,11.0,2,1,1,33,98,0
4045,64.56,restaurant,3,2,16.7,3,0,1,50,30,0
4046,67.93,restaurant,4,4,0.7,1,1,1,50,47,0
4047,49.11,online_retail,5,2,3.7,1,0,0,27,164,0
4048,100.68,gas_station,4,1,9.1,2,0,1,19,59,0
4049,229.11,electronics,18,2,6.0,0,1,1,74,14,0
4050,28.01,restaurant,7,0,18.7,1,0,1,61,73,0
4051,327.96,restaurant,8,4,10.7,1,1,1,21,214,0
4052,141.19,grocery,14,5,2.6,0,1,0,40,220,0
4053,208.98,travel,3,4,33.7,0,1,1,68,105,0
4054,98.48,gas_station,8,1,5.2,1,1,1,44,14,0
4055,182.43,grocery,6,5,19.7,3,0,1,50,207,0
4056,2.96,online_retail,7,4,22.7,2,1,1,50,184,0
4057,205.7,electronics,14,6,49.5,2,1,1,58,229,0
4058,5.92,travel,18,1,10.4,1,0,1,79,152,0
4059,265.78,grocery,14,6,14.4,1,1,0,37,226,0
4060,579.84,restaurant,4,3,6.1,0,1,1,30,49,0
4061,42.79,restaurant,18,0,17.0,1,1,1,28,171,0
4062,29.34,travel,6,2,9.3,0,1,1,36,237,0
4063,174.97,restaurant,5,6,8.6,2,1,1,70,236,0
4064,36.01,grocery,18,2,29.0,1,1,1,66,3,0
4065,241.8,grocery,16,2,0.8,2,1,1,49,23,0
4066,14.02,restaurant,9,3,32.1,1,1,1,20,148,0
4067,17.15,restaurant,18,0,28.7,1,1,1,69,109,0
4068,465.46,online_retail,10,4,10.6,0,0,1,30,143,0
4069,135.44,electronics,14,6,10.1,1,1,0,45,43,0
4070,226.19,travel,9,4,6.7,0,0,1,39,208,0
4071,48.05,grocery,10,0,77.2,2,0,1,74,71,0
4072,136.42,travel,22,5,1.8,1,0,1,36,161,0
4073,109.24,online_retail,2,0,13.4,0,1,1,48,55,0
4074,111.9,grocery,2,2,17.2,0,0,1,37,126,0
4075,138.69,online_retail,17,4,40.8,0,0,1,70,211,0
4076,103.78,online_retail,10,0,22.7,0,1,1,80,82,0
4077,68.26,gas_station,19,4,15.5,2,1,1,41,41,0
4078,39.74,restaurant,21,0,1.9,2,1,1,49,146,0
4079,176.62,gas_station,17,1,7.0,0,1,1,26,131,0
4080,31.78,travel,14,6,2.2,0,1,1,68,3,0
4081,142.46,travel,6,2,32.0,1,1,1,36,100,0
4082,32.88,restaurant,9,0,20.8,2,1,0,40,144,0
4083,118.81,gas_station,20,3,21.3,1,0,0,42,171,0
4084,165.96,travel,22,0,15.8,0,1,1,50,23,0
4085,30.62,gas_station,19,1,10.6,1,1,1,66,215,0
4086,8.42,restaurant,9,3,2.4,0,1,1,63,143,0
4087,17.85,grocery,12,3,6.0,1,1,1,61,201,0
4088,112.77,online_retail,14,0,2.2,1,1,1,19,127,0
4089,228.21,online_retail,22,1,19.4,2,0,1,71,58,0
4090,6.52,gas_station,17,3,2.6,1,1,1,20,168,0
4091,159.98,travel,22,6,18.2,2,1,1,80,118,0
4092,51.1,gas_station,3,2,17.7,1,1,1,45,166,0
4093,79.13,gas_station,19,5,9.2,1,0,1,73,117,0
4094,318.17,electronics,16,2,2.2,0,0,1,54,82,0
4095,49.41,online_retail,2,4,5.7,0,1,1,52,102,0
4096,76.13,restaurant,20,4,5.8,4,1,1,31,134,0
4097,2.65,gas_station,20,1,18.1,1,0,1,41,108,0
4098,11.21,electronics,1,3,1.8,0,0,1,73,229,0
4099,36.9,electronics,3,2,26.5,1,1,0,67,46,0
4100,4.39,online_retail,0,2,21.5,1,1,1,54,6,0
4101,120.76,online_retail,14,5,3.1,1,1,0,20,213,0
4102,67.7,online_retail,0,1,19.0,0,1,1,40,123,0
4103,96.33,restaurant,5,6,16.6,1,1,1,51,222,0
4104,24.03,electronics,6,3,20.7,3,1,1,26,92,0
4105,43.11,travel,18,1,3.1,1,1,1,35,148,0
4106,131.81,restaurant,11,0,2.6,0,1,1,76,19,0
4107,404.33,grocery,0,2,4.0,1,0,0,19,14,0
4108,7.21,gas_station,6,1,6.8,2,0,1,39,65,0
4109,266.29,online_retail,18,1,23.7,1,1,1,68,219,0
4110,104.21,electronics,12,5,20.1,2,0,1,52,96,0
4111,100.59,gas_station,11,6,38.9,0,1,1,48,157,0
4112,84.24,restaurant,11,0,0.9,0,1,1,43,159,0
4113,9.63,grocery,21,4,0.2,3,1,1,67,153,0
4114,12.3,restaurant,12,2,18.0,2,0,1,31,199,0
4115,111.23,restaurant,13,5,4.9,1,0,1,62,231,0
4116,51.04,travel,21,6,6.1,1,0,1,65,46,0
4117,300.06,gas_station,11,6,11.9,2,1,1,70,180,0
4118,63.62,travel,19,1,1.6,0,0,1,45,16,0
4119,19.56,restaurant,11,2,15.4,4,0,1,28,108,0
4120,151.51,grocery,5,4,5.9,0,1,1,49,139,0
4121,124.26,electronics,9,6,51.4,1,0,1,38,18,1
4122,90.45,electronics,19,1,26.9,1,1,1,40,108,0
4123,144.61,gas_station,23,6,2.8,2,0,1,73,184,0
4124,277.63,online_retail,8,0,40.1,2,1,1,41,234,0
4125,189.54,online_retail,1,6,11.3,1,1,0,29,184,0
4126,393.61,electronics,6,2,218.8,0,0,0,79,185,1
4127,137.59,restaurant,8,6,3.5,0,1,1,20,69,0
4128,351.09,restaurant,11,6,13.9,2,1,1,23,120,0
4129,43.09,travel,4,5,7.8,1,1,1,80,194,0
4130,1.13,gas_station,0,0,22.3,2,0,1,65,202,0
4131,39.09,travel,21,4,14.0,0,1,1,29,218,0
4132,30.49,online_retail,14,4,10.2,3,0,1,70,88,0
4133,131.11,electronics,7,2,36.6,1,0,1,37,90,0
4134,121.52,restaurant,0,4,7.1,1,1,1,75,16,0
4135,109.01,electronics,17,3,3.7,0,1,0,23,217,0
4136,2.97,grocery,12,5,14.1,2,1,1,37,102,0
4137,157.58,electronics,0,2,14.7,1,1,1,31,134,0
4138,47.9,grocery,4,6,8.7,3,1,1,73,180,0
4139,132.26,travel,17,3,10.0,2,1,1,58,125,0
4140,98.59,travel,15,4,48.1,2,1,0,66,120,0
4141,51.36,online_retail,9,6,19.8,2,1,1,61,183,0
4142,18.34,electronics,3,2,1.8,3,0,0,18,76,0
4143,12.9,electronics,0,3,3.6,1,1,0,37,73,0
4144,214.71,grocery,22,4,55.7,2,0,1,39,177,0
4145,301.71,travel,7,1,19.4,3,1,1,57,234,0
4146,126.91,grocery,4,1,37.0,2,1,1,48,200,0
4147,14.1,travel,1,0,5.4,1,1,1,48,184,0
4148,62.71,grocery,23,1,20.3,0,1,1,45,223,0
4149,157.65,travel,16,3,18.8,1,0,1,29,41,0
4150,182.6,grocery,6,5,5.2,2,1,1,33,224,0
4151,16.1,travel,16,1,12.0,0,1,1,50,199,0
4152,1.0,gas_station,5,2,14.8,1,1,1,52,224,0
4153,150.43,grocery,21,2,9.8,1,1,1,61,106,0
4154,53.92,electronics,14,2,26.3,1,1,0,21,184,0
4155,36.24,online_retail,4,1,26.8,1,1,1,27,121,0
4156,2.56,gas_station,14,6,28.5,2,1,1,51,89,0
4157,94.26,gas_station,17,1,24.4,0,1,1,78,225,0
4158,229.58,grocery,17,0,10.0,1,1,1,58,191,0
4159,380.36,online_retail,20,5,7.2,0,0,1,20,118,0
4160,101.09,electronics,20,6,26.7,1,1,1,48,156,0
4161,87.7,gas_station,22,5,10.1,0,1,1,69,203,0
4162,11.67,electronics,5,6,4.2,4,1,1,48,159,0
4163,96.52,travel,1,6,10.6,0,1,1,69,183,0
4164,58.36,online_retail,16,4,2.3,1,1,1,18,180,0
4165,113.11,restaurant,20,0,17.6,0,1,1,22,202,0
4166,60.07,travel,3,3,6.1,1,1,1,22,66,0
4167,33.98,online_retail,11,2,4.5,4,1,1,19,46,0
4168,12.97,grocery,18,1,47.0,1,0,1,32,108,0
4169,46.39,grocery,1,4,22.5,1,0,1,18,4,0
4170,13.2,electronics,1,4,23.2,2,1,1,38,150,0
4171,24.36,gas_station,13,6,14.7,0,1,1,54,173,0
4172,525.28,restaurant,14,1,27.4,0,1,1,24,156,0
4173,71.46,grocery,19,0,21.4,1,0,1,28,138,0
4174,92.08,online_retail,1,4,13.7,2,0,1,43,194,0
4175,249.21,gas_station,3,5,48.7,1,1,1,59,177,0
4176,651.29,gas_station,18,0,3.2,1,1,1,19,95,0
4177,105.88,online_retail,8,1,43.1,1,0,1,47,106,0
4178,201.86,gas_station,6,6,7.7,0,0,1,78,215,0
4179,48.51,grocery,12,0,11.3,0,1,1,77,80,0
4180,44.79,online_retail,11,6,2.0,1,1,1,31,201,0
4181,62.84,online_retail,2,5,11.7,2,1,1,73,51,0
4182,134.95,electronics,12,2,14.2,1,1,1,70,171,0
4183,138.56,restaurant,14,6,91.1,2,1,1,22,134,0
4184,46.44,electronics,13,6,55.4,0,1,1,48,121,0
4185,18.16,restaurant,23,1,50.9,0,0,0,65,153,0
4186,121.09,online_retail,8,5,6.4,1,0,1,49,4,0
4187,17.48,gas_station,12,1,71.1,0,0,1,74,240,0
4188,104.67,restaurant,22,5,9.1,0,1,1,80,204,0
4189,142.87,online_retail,21,5,28.6,1,1,1,51,152,0
4190,145.72,online_retail,3,4,3.7,2,1,1,27,184,0
4191,169.03,electronics,20,4,10.6,1,1,0,48,91,0
4192,248.5,electronics,7,4,50.7,1,1,1,44,240,0
4193,84.17,gas_station,2,2,44.1,2,1,1,35,183,0
4194,158.23,travel,1,2,17.3,2,1,1,22,54,0
4195,116.85,grocery,18,5,24.0,0,1,1,34,3,0
4196,25.79,travel,22,3,2.9,0,1,1,28,204,0
4197,4.12,travel,7,1,19.2,1,1,1,22,175,0
4198,41.18,gas_station,16,4,14.4,0,1,1,70,30,0
4199,71.23,restaurant,12,1,1.4,1,0,1,73,76,0
4200,116.2,gas_station,6,6,1.8,0,1,0,55,41,0
4201,228.62,gas_station,8,5,1.7,0,1,1,76,106,0
4202,27.22,online_retail,11,0,19.3,0,1,1,71,183,0
4203,17.1,online_retail,13,5,2.3,2,0,1,65,59,0
4204,398.19,online_retail,13,2,9.5,4,1,1,54,40,0
4205,14.72,grocery,14,3,6.6,1,0,1,38,45,0
4206,79.12,restaurant,2,0,12.0,0,1,1,41,150,0
4207,106.7,restaurant,14,1,18.4,2,1,0,47,15,0
4208,94.54,online_retail,18,2,17.3,2,0,1,33,220,0
4209,11.8,travel,23,4,10.9,2,1,1,66,17,0
4210,8.05,grocery,19,0,9.4,0,1,1,58,187,0
4211,14.38,travel,13,2,7.6,0,1,1,39,108,0
4212,106.71,electronics,7,1,29.7,1,1,1,74,240,0
4213,95.32,restaurant,4,5,6.0,1,1,1,19,25,0
4214,32.95,restaurant,18,1,4.5,1,1,1,36,43,0
4215,122.86,travel,3,0,20.4,2,1,1,66,192,0
4216,206.82,grocery,13,0,6.7,5,0,1,54,179,0
4217,6.1,restaurant,15,5,28.2,0,1,1,19,61,0
4218,83.73,travel,19,0,6.0,3,1,0,28,173,0
4219,141.28,gas_station,23,3,18.2,1,1,1,50,131,0
4220,35.89,gas_station,5,4,0.7,1,1,1,26,164,0
4221,45.14,grocery,22,2,7.3,1,1,1,76,223,0
4222,115.12,travel,5,5,6.3,1,1,1,42,207,0
4223,274.86,gas_station,2,1,25.4,3,0,1,23,238,0
4224,200.24,grocery,14,1,51.2,0,1,1,28,192,0
4225,106.0,online_retail,2,4,9.3,1,1,1,44,28,0
4226,158.22,grocery,10,0,26.1,0,1,1,25,107,0
4227,55.46,electronics,2,0,18.0,2,1,1,62,223,0
4228,123.92,online_retail,9,1,51.3,0,0,1,48,124,0
4229,76.32,travel,17,4,25.0,2,1,1,44,173,0
4230,26.28,online_retail,0,1,1.2,0,1,1,80,84,0
4231,146.17,online_retail,15,0,18.7,1,0,1,61,237,0
4232,98.56,travel,15,5,11.5,2,0,1,58,149,0
4233,54.3,travel,9,2,0.2,2,1,1,64,27,0
4234,291.75,gas_station,0,0,4.3,2,0,1,22,83,0
4235,3.54,electronics,3,5,38.2,1,1,1,32,100,0
4236,46.54,travel,2,2,39.1,0,1,1,19,76,0
4237,8.03,restaurant,4,6,24.1,2,1,1,32,35,0
4238,175.56,restaurant,11,3,60.1,1,1,1,48,176,0
4239,146.32,electronics,11,4,24.6,0,1,1,37,97,0
4240,49.3,grocery,12,5,0.2,0,1,1,20,100,0
4241,136.12,grocery,23,3,5.1,0,1,1,59,233,0
4242,61.49,restaurant,11,0,0.5,1,1,1,56,151,0
4243,170.4,travel,15,6,1.5,2,1,1,27,192,0
4244,73.66,electronics,12,4,3.7,4,0,1,43,13,0
4245,64.78,grocery,4,5,10.5,0,1,1,27,158,0
4246,328.51,grocery,23,6,28.2,2,1,1,57,202,0
4247,35.66,online_retail,3,0,29.7,2,1,1,30,233,0
4248,16.4,restaurant,20,4,14.4,1,1,1,38,148,0
4249,106.41,travel,14,4,39.5,3,1,1,51,6,0
4250,419.1,electronics,11,0,10.4,1,0,1,61,223,0
4251,57.95,grocery,18,0,33.0,1,1,1,49,147,0
4252,8.69,online_retail,20,6,9.1,2,0,1,26,195,0
4253,50.74,restaurant,18,6,4.9,1,1,1,47,74,0
4254,85.61,restaurant,20,5,37.2,1,0,1,18,10,0
4255,22.2,electronics,10,4,7.4,1,1,1,70,184,0
4256,129.79,grocery,20,5,10.5,1,0,1,29,21,0
4257,732.59,electronics,5,6,6.0,1,1,1,61,127,0
4258,73.12,electronics,8,4,16.3,1,1,1,52,56,0
4259,53.57,gas_station,0,5,79.6,4,1,1,41,57,0
4260,62.44,online_retail,11,0,0.4,1,1,1,57,130,0
4261,15.68,restaurant,13,0,34.5,2,1,1,62,237,0
4262,258.75,gas_station,5,1,0.1,1,1,1,77,39,0
4263,65.3,travel,0,6,6.8,0,0,1,77,61,0
4264,59.78,restaurant,21,5,2.8,0,1,1,66,173,0
4265,130.35,restaurant,1,1,21.2,1,1,1,69,222,0
4266,71.01,online_retail,23,1,0.8,2,1,1,77,110,0
4267,126.37,travel,10,3,12.1,2,1,1,80,156,0
4268,8.61,grocery,2,4,5.2,2,1,1,27,146,0
4269,202.66,travel,9,2,2.2,0,1,1,64,14,0
4270,339.62,grocery,5,3,22.2,1,1,1,41,183,0
4271,126.56,travel,5,6,3.7,0,1,1,74,59,0
4272,371.98,electronics,19,4,3.8,2,1,1,58,109,0
4273,20.7,travel,20,2,4.8,1,0,1,35,147,0
4274,78.88,gas_station,1,1,13.3,0,1,1,74,232,0
4275,111.5,gas_station,23,2,16.2,0,1,1,25,228,0
4276,105.6,online_retail,9,0,0.3,0,1,1,76,41,0
4277,62.59,grocery,22,6,4.2,2,1,0,63,140,0
4278,50.51,restaurant,5,0,8.5,2,1,1,60,148,0
4279,17.27,online_retail,22,5,6.1,0,0,1,30,162,0
4280,60.66,gas_station,16,4,32.3,3,0,1,33,125,0
4281,22.3,gas_station,13,3,23.2,2,1,1,31,36,0
4282,160.08,grocery,4,6,14.7,1,1,1,26,21,0
4283,29.11,gas_station,22,1,6.2,0,0,1,26,56,0
4284,8.24,gas_station,16,6,18.1,0,1,1,68,211,0
4285,97.45,grocery,1,4,27.8,4,1,0,22,41,0
4286,109.53,gas_station,8,1,13.6,3,1,0,64,127,0
4287,247.61,restaurant,11,0,23.0,1,1,1,78,169,0
4288,104.24,electronics,18,6,20.7,3,0,1,28,171,0
4289,51.86,online_retail,21,3,12.7,0,0,1,36,106,0
4290,195.95,restaurant,6,3,5.6,0,1,1,55,227,0
4291,94.26,restaurant,8,0,20.5,3,0,1,27,200,0
4292,10.91,electronics,20,2,3.5,0,1,1,33,86,0
4293,101.12,online_retail,15,3,22.7,0,0,1,46,235,0
4294,287.34,restaurant,19,2,24.5,0,1,1,22,38,0
4295,61.56,gas_station,10,1,25.9,3,1,1,35,146,0
4296,43.17,electronics,11,3,9.6,0,1,1,68,8,0
4297,19.58,online_retail,14,5,3.2,0,1,1,72,194,0
4298,20.71,travel,17,0,1.6,2,1,1,59,148,0
4299,69.04,grocery,18,6,20.4,0,1,1,59,197,0
4300,109.67,gas_station,15,2,32.6,2,0,1,61,185,0
4301,11.09,electronics,14,5,15.8,1,0,1,70,106,0
4302,337.75,grocery,4,1,2.3,1,1,1,52,222,0
4303,658.12,travel,10,1,147.0,0,0,0,53,146,1
4304,107.01,restaurant,14,3,67.8,1,0,1,39,108,0
4305,212.54,restaurant,17,3,8.5,2,1,1,41,188,0
4306,11.03,online_retail,12,5,13.6,1,1,1,29,215,0
4307,78.74,electronics,3,4,22.5,0,0,1,56,130,0
4308,120.34,electronics,16,4,20.0,2,1,1,29,170,0
4309,212.69,online_retail,3,3,51.5,1,1,1,52,64,0
4310,184.6,grocery,15,4,1.8,0,1,1,67,44,0
4311,39.93,restaurant,22,0,13.0,2,1,0,36,179,0
4312,340.38,restaurant,14,5,17.7,0,0,1,54,101,0
4313,16.93,electronics,13,0,33.1,1,1,1,31,106,0
4314,250.66,electronics,11,4,31.1,0,0,1,40,224,0
4315,1023.33,online_retail,2,3,241.2,2,0,1,79,65,1
4316,24.4,travel,9,0,10.8,2,1,1,57,231,0
4317,154.64,grocery,7,1,26.6,2,0,1,39,65,0
4318,5.93,gas_station,5,6,8.4,2,1,1,64,118,0
4319,63.39,travel,21,3,8.2,2,1,1,65,124,0
4320,88.15,travel,13,5,4.4,1,0,0,78,182,0
4321,105.28,electronics,16,2,25.6,2,1,1,67,108,0
4322,330.75,electronics,20,2,63.8,1,0,1,28,95,0
4323,134.86,electronics,18,3,4.4,0,1,1,19,167,0
4324,79.77,travel,15,4,0.9,1,0,1,27,136,0
4325,200.08,grocery,14,0,25.4,1,1,1,60,67,0
4326,361.77,electronics,14,0,14.5,0,1,1,22,111,0
4327,3.68,restaurant,0,3,48.2,0,1,1,76,76,0
4328,2423.33,grocery,23,1,18.4,3,1,1,47,226,1
4329,11.81,restaurant,22,5,1.1,1,1,1,38,49,0
4330,203.09,grocery,22,4,10.2,1,1,1,66,217,0
4331,40.48,electronics,11,1,1.3,1,1,1,50,164,0
4332,18.01,gas_station,9,3,4.6,1,1,1,42,7,0
4333,70.55,online_retail,13,3,2.0,1,1,1,63,15,0
4334,124.92,electronics,9,1,3.8,2,1,1,64,85,0
4335,58.55,travel,9,2,1.7,3,0,1,24,153,0
4336,7.73,gas_station,19,3,46.2,0,0,1,57,240,0
4337,110.79,travel,10,5,4.9,1,1,1,45,185,0
4338,280.23,grocery,21,6,8.8,0,1,1,33,38,0
4339,58.99,travel,15,4,34.3,3,1,0,62,37,0
4340,30.25,gas_station,8,1,17.0,2,1,1,54,122,0
4341,71.13,gas_station,14,2,14.4,0,1,1,20,16,0
4342,6.95,electronics,13,1,18.3,0,1,1,62,1,0
4343,207.1,restaurant,18,2,26.5,1,1,1,36,175,0
4344,211.08,electronics,8,2,31.5,1,1,1,29,180,0
4345,307.38,grocery,3,5,66.7,4,1,1,36,37,1
4346,53.27,travel,20,4,33.1,0,1,1,66,45,0
4347,610.74,restaurant,6,3,60.7,2,0,1,28,142,1
4348,98.08,online_retail,21,2,4.9,3,0,1,76,185,0
4349,210.8,gas_station,7,3,31.8,2,0,1,20,162,0
4350,120.78,restaurant,23,4,11.7,2,1,0,78,194,0
4351,185.12,restaurant,7,3,35.5,0,1,1,19,159,0
4352,110.52,electronics,18,5,0.6,1,1,1,73,83,0
4353,65.16,online_retail,14,5,7.6,0,1,1,75,211,0
4354,381.26,gas_station,15,0,44.3,0,1,0,63,172,0
4355,94.47,grocery,21,5,4.3,0,0,1,43,23,0
4356,112.49,grocery,22,2,42.6,0,0,1,39,94,0
4357,30.89,restaurant,8,4,46.2,1,0,1,70,81,0
4358,118.91,restaurant,11,5,32.1,0,0,1,34,66,0
4359,102.73,travel,15,1,12.4,2,1,1,51,139,0
4360,25.52,online_retail,3,4,15.6,0,0,1,67,177,0
4361,8.37,gas_station,4,2,30.6,3,0,1,72,206,0
4362,112.27,restaurant,7,4,22.4,0,1,1,32,233,0
4363,174.11,travel,0,5,14.9,0,1,1,29,58,0
4364,89.93,online_retail,5,1,60.5,0,1,1,33,29,0
4365,31.86,gas_station,14,0,17.4,7,1,1,33,83,0
4366,132.78,grocery,3,2,55.6,1,1,1,56,220,0
4367,11.02,travel,20,6,0.9,3,0,1,23,179,0
4368,70.97,online_retail,10,2,2.2,2,1,1,63,129,0
4369,22.4,travel,4,4,9.0,3,1,1,25,133,0
4370,25.47,restaurant,17,6,7.3,1,1,1,69,115,0
4371,28.12,electronics,23,6,22.9,1,1,1,42,34,0
4372,59.67,grocery,14,3,2.6,1,1,1,73,125,0
4373,7.3,restaurant,17,6,56.0,1,0,1,36,78,0
4374,61.86,restaurant,19,3,5.7,3,1,0,36,19,0
4375,87.02,online_retail,12,6,8.4,1,0,0,77,88,0
4376,80.23,travel,4,1,4.8,1,1,1,29,168,0
4377,58.9,grocery,0,0,13.0,1,1,1,26,81,0
4378,220.27,restaurant,21,0,0.9,1,0,1,58,194,0
4379,19.84,online_retail,17,6,2.4,1,0,1,46,95,0
4380,85.55,grocery,13,4,20.5,1,1,1,44,209,0
4381,8.69,travel,4,4,3.1,1,0,1,22,192,0
4382,9.86,restaurant,5,3,4.0,0,1,1,43,72,0
4383,103.36,gas_station,23,5,23.6,1,1,1,47,238,0
4384,101.17,restaurant,15,0,1.5,0,1,1,31,145,0
4385,253.48,restaurant,21,5,8.6,2,1,1,50,38,0
4386,98.94,grocery,20,0,0.4,0,1,1,52,218,0
4387,386.64,grocery,11,5,6.4,0,1,1,28,171,0
4388,6.99,grocery,19,5,18.0,2,1,1,70,40,0
4389,13.38,grocery,17,0,1.4,0,1,1,21,173,0
4390,6.41,online_retail,1,1,32.9,1,1,1,69,168,0
4391,25.59,electronics,22,1,36.0,2,0,1,50,199,0
4392,94.52,online_retail,20,4,1.7,0,1,1,80,120,0
4393,125.47,restaurant,22,5,70.2,1,1,1,23,88,0
4394,6.6,online_retail,12,5,5.3,0,0,1,45,222,0
4395,351.19,travel,16,5,1.3,3,1,1,27,90,0
4396,222.54,gas_station,16,5,0.1,1,1,1,76,30,0
4397,43.22,grocery,15,5,7.9,1,1,1,53,163,0
4398,10.64,travel,20,3,14.9,1,1,1,66,194,0
4399,23.34,gas_station,17,2,6.1,0,1,1,43,172,0
4400,17.29,travel,7,5,27.2,4,0,1,47,132,0
4401,16.79,restaurant,2,3,18.9,0,1,1,39,192,0
4402,88.72,grocery,16,1,6.5,1,1,1,70,133,0
4403,34.86,travel,17,5,19.9,0,1,1,22,176,0
4404,54.21,restaurant,22,1,42.3,0,1,1,19,66,0
4405,547.83,grocery,5,4,1.5,0,0,1,50,95,0
4406,139.36,electronics,7,2,5.5,1,0,0,33,27,0
4407,358.07,restaurant,22,0,9.3,0,1,0,24,152,0
4408,19.46,online_retail,12,2,10.3,1,0,1,38,56,0
4409,58.78,grocery,7,5,11.7,2,0,1,52,45,0
4410,98.09,travel,18,5,5.4,1,1,1,63,68,0
4411,10.58,gas_station,5,2,16.5,1,0,1,39,156,0
4412,1.5,travel,22,2,15.5,2,0,1,68,5,0
4413,134.2,online_retail,14,4,12.9,1,1,1,65,219,0
4414,124.21,online_retail,9,6,1.8,1,1,1,39,108,0
4415,64.48,travel,16,1,9.7,1,0,1,23,47,0
4416,81.72,gas_station,0,0,6.6,2,1,1,79,133,0
4417,65.43,grocery,6,6,10.1,2,0,1,74,5,0
4418,3.92,restaurant,12,2,38.2,0,1,1,73,176,0
4419,50.02,online_retail,2,0,9.8,1,1,1,50,121,0
4420,24.39,online_retail,18,2,0.2,1,1,1,56,73,0
4421,13.43,online_retail,14,1,8.7,0,1,1,60,47,0
4422,377.81,gas_station,4,0,25.8,2,1,1,42,190,0
4423,296.04,electronics,10,6,127.2,1,0,0,35,155,1
4424,157.52,gas_station,21,3,10.8,2,1,1,58,4,0
4425,46.46,grocery,17,1,4.3,0,1,1,71,177,0
4426,60.94,grocery,2,6,9.4,0,1,1,52,216,0
4427,33.45,grocery,5,0,12.4,0,1,1,41,91,0
4428,13.24,grocery,2,2,134.4,0,0,1,72,65,0
4429,24.67,grocery,4,6,15.5,1,0,1,77,96,0
4430,192.65,travel,8,2,17.8,2,1,1,57,80,0
4431,136.82,online_retail,18,1,10.1,1,1,1,57,87,0
4432,96.0,gas_station,12,1,6.6,1,1,1,40,220,0
4433,78.34,travel,5,6,25.1,1,1,1,50,61,0
4434,307.8,gas_station,10,2,10.2,2,0,1,46,148,0
4435,10.06,electronics,20,0,78.6,0,1,1,27,209,0
4436,40.52,restaurant,20,6,9.2,0,1,1,32,100,0
4437,52.68,online_retail,13,3,1.1,1,1,1,27,119,0
4438,184.03,electronics,5,4,17.2,0,0,1,43,109,0
4439,2312.62,travel,5,1,2.0,2,0,1,57,136,1
4440,34.04,restaurant,16,2,4.3,2,0,1,70,82,0
4441,249.87,electronics,10,0,6.5,3,0,1,46,13,0
4442,214.08,gas_station,14,1,20.2,1,0,1,51,201,0
4443,31.53,restaurant,8,0,10.2,0,0,1,35,165,0
4444,62.17,gas_station,20,1,0.4,1,0,1,19,222,0
4445,64.25,electronics,16,2,14.4,1,0,1,42,43,0
4446,460.22,travel,23,0,8.0,1,1,1,79,92,0
4447,24.94,gas_station,6,2,38.2,1,1,1,38,238,0
4448,193.63,restaurant,6,0,10.4,0,1,1,68,184,0
4449,49.81,electronics,20,1,18.5,2,1,1,48,178,0
4450,158.51,gas_station,0,4,3.7,2,0,1,39,210,0
4451,66.37,travel,7,4,21.5,1,0,1,26,20,0
4452,104.63,online_retail,4,6,19.1,0,1,1,44,48,0
4453,215.49,travel,18,3,35.2,1,1,0,42,100,0
4454,196.66,travel,7,3,0.5,0,0,1,42,19,0
4455,242.57,online_retail,16,6,8.9,2,1,1,44,69,0
